x,t = 15s,t = 30s,t = 60s,t = 90s,t = 150s,t = 210s
0.0016,35.8846,41.8638,49.0839,52.9157,56.0366,56.919
0.001604,35.8817,41.861,49.081,52.9128,56.0337,56.9161
0.001608,35.8788,41.8581,49.0781,52.9099,56.0308,56.9132
0.001612,35.8759,41.8552,49.0752,52.907,56.0279,56.9103
0.001616,35.873,41.8523,49.0723,52.9041,56.025,56.9075
0.00162,35.8702,41.8494,49.0694,52.9012,56.0221,56.9046
0.001624,35.8673,41.8465,49.0665,52.8983,56.0193,56.9017
0.001628,35.8644,41.8436,49.0637,52.8955,56.0164,56.8988
0.001632,35.8615,41.8407,49.0608,52.8926,56.0135,56.8959
0.001636,35.8587,41.8379,49.0579,52.8897,56.0106,56.893
0.00164,35.8558,41.835,49.055,52.8868,56.0077,56.8901
0.001644,35.8529,41.8321,49.0521,52.8839,56.0048,56.8872
0.001648,35.85,41.8292,49.0492,52.881,56.0019,56.8844
0.001652,35.8472,41.8263,49.0463,52.8781,55.9991,56.8815
0.001656,35.8443,41.8234,49.0435,52.8753,55.9962,56.8786
0.00166,35.8414,41.8206,49.0406,52.8724,55.9933,56.8757
0.001664,35.8386,41.8177,49.0377,52.8695,55.9904,56.8728
0.001668,35.8357,41.8148,49.0348,52.8666,55.9875,56.8699
0.001672,35.8328,41.8119,49.0319,52.8637,55.9846,56.8671
0.001676,35.8299,41.809,49.029,52.8608,55.9818,56.8642
0.00168,35.8271,41.8061,49.0262,52.858,55.9789,56.8613
0.001684,35.8242,41.8033,49.0233,52.8551,55.976,56.8584
0.001688,35.8213,41.8004,49.0204,52.8522,55.9731,56.8555
0.001692,35.8185,41.7975,49.0175,52.8493,55.9702,56.8527
0.001696,35.8156,41.7946,49.0146,52.8464,55.9673,56.8498
0.0017,35.8127,41.7917,49.0118,52.8436,55.9645,56.8469
0.001704,35.8099,41.7889,49.0089,52.8407,55.9616,56.844
0.001708,35.807,41.786,49.006,52.8378,55.9587,56.8411
0.001712,35.8041,41.7831,49.0031,52.8349,55.9558,56.8383
0.001716,35.8013,41.7802,49.0002,52.832,55.953,56.8354
0.00172,35.7984,41.7773,48.9974,52.8292,55.9501,56.8325
0.001724,35.7955,41.7745,48.9945,52.8263,55.9472,56.8296
0.001728,35.7927,41.7716,48.9916,52.8234,55.9443,56.8267
0.001732,35.7898,41.7687,48.9887,52.8205,55.9414,56.8239
0.001736,35.7869,41.7658,48.9859,52.8177,55.9386,56.821
0.00174,35.7841,41.763,48.983,52.8148,55.9357,56.8181
0.001744,35.7812,41.7601,48.9801,52.8119,55.9328,56.8152
0.001748,35.7783,41.7572,48.9772,52.809,55.9299,56.8124
0.001752,35.7755,41.7543,48.9744,52.8062,55.9271,56.8095
0.001756,35.7726,41.7515,48.9715,52.8033,55.9242,56.8066
0.00176,35.7698,41.7486,48.9686,52.8004,55.9213,56.8037
0.001764,35.7669,41.7457,48.9657,52.7975,55.9184,56.8009
0.001768,35.764,41.7429,48.9629,52.7947,55.9156,56.798
0.001772,35.7612,41.74,48.96,52.7918,55.9127,56.7951
0.001776,35.7583,41.7371,48.9571,52.7889,55.9098,56.7923
0.00178,35.7555,41.7342,48.9542,52.786,55.907,56.7894
0.001784,35.7526,41.7314,48.9514,52.7832,55.9041,56.7865
0.001788,35.7497,41.7285,48.9485,52.7803,55.9012,56.7836
0.001792,35.7469,41.7256,48.9456,52.7774,55.8983,56.7808
0.001796,35.744,41.7228,48.9428,52.7746,55.8955,56.7779
0.0018,35.7412,41.7199,48.9399,52.7717,55.8926,56.775
0.001804,35.7383,41.717,48.937,52.7688,55.8897,56.7722
0.001808,35.7355,41.7141,48.9342,52.7659,55.8869,56.7693
0.001812,35.7326,41.7113,48.9313,52.7631,55.884,56.7664
0.001816,35.7297,41.7084,48.9284,52.7602,55.8811,56.7636
0.00182,35.7269,41.7055,48.9255,52.7573,55.8783,56.7607
0.001824,35.724,41.7027,48.9227,52.7545,55.8754,56.7578
0.001828,35.7212,41.6998,48.9198,52.7516,55.8725,56.7549
0.001832,35.7183,41.6969,48.9169,52.7487,55.8697,56.7521
0.001836,35.7155,41.6941,48.9141,52.7459,55.8668,56.7492
0.00184,35.7126,41.6912,48.9112,52.743,55.8639,56.7463
0.001844,35.7098,41.6883,48.9083,52.7401,55.8611,56.7435
0.001848,35.7069,41.6855,48.9055,52.7373,55.8582,56.7406
0.001852,35.7041,41.6826,48.9026,52.7344,55.8553,56.7378
0.001856,35.7012,41.6798,48.8998,52.7315,55.8525,56.7349
0.00186,35.6984,41.6769,48.8969,52.7287,55.8496,56.732
0.001864,35.6955,41.674,48.894,52.7258,55.8467,56.7292
0.001868,35.6927,41.6712,48.8912,52.723,55.8439,56.7263
0.001872,35.6898,41.6683,48.8883,52.7201,55.841,56.7234
0.001876,35.687,41.6654,48.8854,52.7172,55.8381,56.7206
0.00188,35.6841,41.6626,48.8826,52.7144,55.8353,56.7177
0.001884,35.6813,41.6597,48.8797,52.7115,55.8324,56.7148
0.001888,35.6784,41.6569,48.8769,52.7086,55.8296,56.712
0.001892,35.6756,41.654,48.874,52.7058,55.8267,56.7091
0.001896,35.6727,41.6511,48.8711,52.7029,55.8238,56.7063
0.0019,35.6699,41.6483,48.8683,52.7001,55.821,56.7034
0.001904,35.667,41.6454,48.8654,52.6972,55.8181,56.7005
0.001908,35.6642,41.6426,48.8625,52.6943,55.8153,56.6977
0.001912,35.6613,41.6397,48.8597,52.6915,55.8124,56.6948
0.001916,35.6585,41.6368,48.8568,52.6886,55.8095,56.692
0.00192,35.6556,41.634,48.854,52.6858,55.8067,56.6891
0.001924,35.6528,41.6311,48.8511,52.6829,55.8038,56.6862
0.001928,35.6499,41.6283,48.8483,52.6801,55.801,56.6834
0.001932,35.6471,41.6254,48.8454,52.6772,55.7981,56.6805
0.001936,35.6443,41.6226,48.8425,52.6743,55.7953,56.6777
0.00194,35.6414,41.6197,48.8397,52.6715,55.7924,56.6748
0.001944,35.6386,41.6168,48.8368,52.6686,55.7895,56.672
0.001948,35.6357,41.614,48.834,52.6658,55.7867,56.6691
0.001952,35.6329,41.6111,48.8311,52.6629,55.7838,56.6663
0.001956,35.63,41.6083,48.8283,52.6601,55.781,56.6634
0.00196,35.6272,41.6054,48.8254,52.6572,55.7781,56.6605
0.001964,35.6244,41.6026,48.8226,52.6544,55.7753,56.6577
0.001968,35.6215,41.5997,48.8197,52.6515,55.7724,56.6548
0.001972,35.6187,41.5969,48.8169,52.6486,55.7696,56.652
0.001976,35.6158,41.594,48.814,52.6458,55.7667,56.6491
0.00198,35.613,41.5912,48.8111,52.6429,55.7639,56.6463
0.001984,35.6102,41.5883,48.8083,52.6401,55.761,56.6434
0.001988,35.6073,41.5855,48.8054,52.6372,55.7581,56.6406
0.001992,35.6045,41.5826,48.8026,52.6344,55.7553,56.6377
0.001996,35.6017,41.5798,48.7997,52.6315,55.7524,56.6349
0.002,35.5988,41.5769,48.7969,52.6287,55.7496,56.632
0.002004,35.596,41.5741,48.794,52.6258,55.7467,56.6292
0.002008,35.5931,41.5712,48.7912,52.623,55.7439,56.6263
0.002012,35.5903,41.5684,48.7883,52.6201,55.741,56.6235
0.002016,35.5875,41.5655,48.7855,52.6173,55.7382,56.6206
0.00202,35.5846,41.5627,48.7826,52.6144,55.7353,56.6178
0.002024,35.5818,41.5598,48.7798,52.6116,55.7325,56.6149
0.002028,35.579,41.557,48.7769,52.6087,55.7297,56.6121
0.002032,35.5761,41.5541,48.7741,52.6059,55.7268,56.6092
0.002036,35.5733,41.5513,48.7713,52.603,55.724,56.6064
0.00204,35.5705,41.5484,48.7684,52.6002,55.7211,56.6035
0.002044,35.5676,41.5456,48.7656,52.5974,55.7183,56.6007
0.002048,35.5648,41.5427,48.7627,52.5945,55.7154,56.5978
0.002052,35.562,41.5399,48.7599,52.5917,55.7126,56.595
0.002056,35.5591,41.5371,48.757,52.5888,55.7097,56.5922
0.00206,35.5563,41.5342,48.7542,52.586,55.7069,56.5893
0.002064,35.5535,41.5314,48.7513,52.5831,55.704,56.5865
0.002068,35.5507,41.5285,48.7485,52.5803,55.7012,56.5836
0.002072,35.5478,41.5257,48.7456,52.5774,55.6984,56.5808
0.002076,35.545,41.5228,48.7428,52.5746,55.6955,56.5779
0.00208,35.5422,41.52,48.74,52.5718,55.6927,56.5751
0.002084,35.5393,41.5172,48.7371,52.5689,55.6898,56.5723
0.002088,35.5365,41.5143,48.7343,52.5661,55.687,56.5694
0.002092,35.5337,41.5115,48.7314,52.5632,55.6841,56.5666
0.002096,35.5309,41.5086,48.7286,52.5604,55.6813,56.5637
0.0021,35.528,41.5058,48.7258,52.5575,55.6785,56.5609
0.002104,35.5252,41.503,48.7229,52.5547,55.6756,56.558
0.002108,35.5224,41.5001,48.7201,52.5519,55.6728,56.5552
0.002112,35.5196,41.4973,48.7172,52.549,55.6699,56.5524
0.002116,35.5167,41.4944,48.7144,52.5462,55.6671,56.5495
0.00212,35.5139,41.4916,48.7116,52.5433,55.6643,56.5467
0.002124,35.5111,41.4888,48.7087,52.5405,55.6614,56.5439
0.002128,35.5083,41.4859,48.7059,52.5377,55.6586,56.541
0.002132,35.5054,41.4831,48.703,52.5348,55.6557,56.5382
0.002136,35.5026,41.4803,48.7002,52.532,55.6529,56.5353
0.00214,35.4998,41.4774,48.6974,52.5292,55.6501,56.5325
0.002144,35.497,41.4746,48.6945,52.5263,55.6472,56.5297
0.002148,35.4942,41.4717,48.6917,52.5235,55.6444,56.5268
0.002152,35.4913,41.4689,48.6889,52.5207,55.6416,56.524
0.002156,35.4885,41.4661,48.686,52.5178,55.6387,56.5212
0.00216,35.4857,41.4632,48.6832,52.515,55.6359,56.5183
0.002164,35.4829,41.4604,48.6804,52.5121,55.6331,56.5155
0.002168,35.4801,41.4576,48.6775,52.5093,55.6302,56.5127
0.002172,35.4772,41.4547,48.6747,52.5065,55.6274,56.5098
0.002176,35.4744,41.4519,48.6719,52.5036,55.6246,56.507
0.00218,35.4716,41.4491,48.669,52.5008,55.6217,56.5042
0.002184,35.4688,41.4462,48.6662,52.498,55.6189,56.5013
0.002188,35.466,41.4434,48.6634,52.4951,55.6161,56.4985
0.002192,35.4631,41.4406,48.6605,52.4923,55.6132,56.4957
0.002196,35.4603,41.4378,48.6577,52.4895,55.6104,56.4928
0.0022,35.4575,41.4349,48.6549,52.4867,55.6076,56.49
0.002204,35.4547,41.4321,48.652,52.4838,55.6047,56.4872
0.002208,35.4519,41.4293,48.6492,52.481,55.6019,56.4843
0.002212,35.4491,41.4264,48.6464,52.4782,55.5991,56.4815
0.002216,35.4463,41.4236,48.6435,52.4753,55.5962,56.4787
0.00222,35.4434,41.4208,48.6407,52.4725,55.5934,56.4758
0.002224,35.4406,41.4179,48.6379,52.4697,55.5906,56.473
0.002228,35.4378,41.4151,48.6351,52.4668,55.5878,56.4702
0.002232,35.435,41.4123,48.6322,52.464,55.5849,56.4674
0.002236,35.4322,41.4095,48.6294,52.4612,55.5821,56.4645
0.00224,35.4294,41.4066,48.6266,52.4584,55.5793,56.4617
0.002244,35.4266,41.4038,48.6237,52.4555,55.5765,56.4589
0.002248,35.4238,41.401,48.6209,52.4527,55.5736,56.4561
0.002252,35.4209,41.3982,48.6181,52.4499,55.5708,56.4532
0.002256,35.4181,41.3953,48.6153,52.4471,55.568,56.4504
0.00226,35.4153,41.3925,48.6124,52.4442,55.5651,56.4476
0.002264,35.4125,41.3897,48.6096,52.4414,55.5623,56.4447
0.002268,35.4097,41.3869,48.6068,52.4386,55.5595,56.4419
0.002272,35.4069,41.384,48.604,52.4358,55.5567,56.4391
0.002276,35.4041,41.3812,48.6011,52.4329,55.5538,56.4363
0.00228,35.4013,41.3784,48.5983,52.4301,55.551,56.4335
0.002284,35.3985,41.3756,48.5955,52.4273,55.5482,56.4306
0.002288,35.3957,41.3728,48.5927,52.4245,55.5454,56.4278
0.002292,35.3929,41.3699,48.5899,52.4216,55.5426,56.425
0.002296,35.3901,41.3671,48.587,52.4188,55.5397,56.4222
0.0023,35.3873,41.3643,48.5842,52.416,55.5369,56.4193
0.002304,35.3844,41.3615,48.5814,52.4132,55.5341,56.4165
0.002308,35.3816,41.3587,48.5786,52.4104,55.5313,56.4137
0.002312,35.3788,41.3558,48.5757,52.4075,55.5285,56.4109
0.002316,35.376,41.353,48.5729,52.4047,55.5256,56.4081
0.00232,35.3732,41.3502,48.5701,52.4019,55.5228,56.4052
0.002324,35.3704,41.3474,48.5673,52.3991,55.52,56.4024
0.002328,35.3676,41.3446,48.5645,52.3963,55.5172,56.3996
0.002332,35.3648,41.3417,48.5617,52.3934,55.5144,56.3968
0.002336,35.362,41.3389,48.5588,52.3906,55.5115,56.394
0.00234,35.3592,41.3361,48.556,52.3878,55.5087,56.3912
0.002344,35.3564,41.3333,48.5532,52.385,55.5059,56.3883
0.002348,35.3536,41.3305,48.5504,52.3822,55.5031,56.3855
0.002352,35.3508,41.3277,48.5476,52.3794,55.5003,56.3827
0.002356,35.348,41.3248,48.5447,52.3765,55.4975,56.3799
0.00236,35.3452,41.322,48.5419,52.3737,55.4946,56.3771
0.002364,35.3424,41.3192,48.5391,52.3709,55.4918,56.3743
0.002368,35.3396,41.3164,48.5363,52.3681,55.489,56.3714
0.002372,35.3368,41.3136,48.5335,52.3653,55.4862,56.3686
0.002376,35.334,41.3108,48.5307,52.3625,55.4834,56.3658
0.00238,35.3312,41.308,48.5279,52.3597,55.4806,56.363
0.002384,35.3284,41.3051,48.525,52.3568,55.4778,56.3602
0.002388,35.3256,41.3023,48.5222,52.354,55.4749,56.3574
0.002392,35.3228,41.2995,48.5194,52.3512,55.4721,56.3546
0.002396,35.32,41.2967,48.5166,52.3484,55.4693,56.3517
0.0024,35.3172,41.2939,48.5138,52.3456,55.4665,56.3489
0.002404,35.3145,41.2911,48.511,52.3428,55.4637,56.3461
0.002408,35.3117,41.2883,48.5082,52.34,55.4609,56.3433
0.002412,35.3089,41.2855,48.5054,52.3372,55.4581,56.3405
0.002416,35.3061,41.2827,48.5026,52.3344,55.4553,56.3377
0.00242,35.3033,41.2799,48.4997,52.3315,55.4525,56.3349
0.002424,35.3005,41.277,48.4969,52.3287,55.4496,56.3321
0.002428,35.2977,41.2742,48.4941,52.3259,55.4468,56.3293
0.002432,35.2949,41.2714,48.4913,52.3231,55.444,56.3265
0.002436,35.2921,41.2686,48.4885,52.3203,55.4412,56.3236
0.00244,35.2893,41.2658,48.4857,52.3175,55.4384,56.3208
0.002444,35.2865,41.263,48.4829,52.3147,55.4356,56.318
0.002448,35.2837,41.2602,48.4801,52.3119,55.4328,56.3152
0.002452,35.2809,41.2574,48.4773,52.3091,55.43,56.3124
0.002456,35.2782,41.2546,48.4745,52.3063,55.4272,56.3096
0.00246,35.2754,41.2518,48.4717,52.3035,55.4244,56.3068
0.002464,35.2726,41.249,48.4689,52.3007,55.4216,56.304
0.002468,35.2698,41.2462,48.4661,52.2979,55.4188,56.3012
0.002472,35.267,41.2434,48.4633,52.295,55.416,56.2984
0.002476,35.2642,41.2406,48.4605,52.2922,55.4132,56.2956
0.00248,35.2614,41.2378,48.4576,52.2894,55.4104,56.2928
0.002484,35.2586,41.235,48.4548,52.2866,55.4076,56.29
0.002488,35.2559,41.2322,48.452,52.2838,55.4047,56.2872
0.002492,35.2531,41.2294,48.4492,52.281,55.4019,56.2844
0.002496,35.2503,41.2266,48.4464,52.2782,55.3991,56.2816
0.0025,35.2475,41.2238,48.4436,52.2754,55.3963,56.2788
0.002504,35.2447,41.221,48.4408,52.2726,55.3935,56.276
0.002508,35.2419,41.2182,48.438,52.2698,55.3907,56.2732
0.002512,35.2392,41.2154,48.4352,52.267,55.3879,56.2704
0.002516,35.2364,41.2126,48.4324,52.2642,55.3851,56.2676
0.00252,35.2336,41.2098,48.4296,52.2614,55.3823,56.2648
0.002524,35.2308,41.207,48.4268,52.2586,55.3795,56.262
0.002528,35.228,41.2042,48.424,52.2558,55.3767,56.2592
0.002532,35.2252,41.2014,48.4212,52.253,55.3739,56.2564
0.002536,35.2225,41.1986,48.4184,52.2502,55.3711,56.2536
0.00254,35.2197,41.1958,48.4156,52.2474,55.3683,56.2508
0.002544,35.2169,41.193,48.4128,52.2446,55.3655,56.248
0.002548,35.2141,41.1902,48.41,52.2418,55.3627,56.2452
0.002552,35.2113,41.1874,48.4072,52.239,55.3599,56.2424
0.002556,35.2086,41.1846,48.4044,52.2362,55.3572,56.2396
0.00256,35.2058,41.1818,48.4016,52.2334,55.3544,56.2368
0.002564,35.203,41.179,48.3989,52.2306,55.3516,56.234
0.002568,35.2002,41.1762,48.3961,52.2279,55.3488,56.2312
0.002572,35.1974,41.1734,48.3933,52.2251,55.346,56.2284
0.002576,35.1947,41.1706,48.3905,52.2223,55.3432,56.2256
0.00258,35.1919,41.1678,48.3877,52.2195,55.3404,56.2228
0.002584,35.1891,41.165,48.3849,52.2167,55.3376,56.22
0.002588,35.1863,41.1622,48.3821,52.2139,55.3348,56.2172
0.002592,35.1836,41.1594,48.3793,52.2111,55.332,56.2144
0.002596,35.1808,41.1566,48.3765,52.2083,55.3292,56.2116
0.0026,35.178,41.1539,48.3737,52.2055,55.3264,56.2088
0.002604,35.1752,41.1511,48.3709,52.2027,55.3236,56.206
0.002608,35.1725,41.1483,48.3681,52.1999,55.3208,56.2033
0.002612,35.1697,41.1455,48.3653,52.1971,55.318,56.2005
0.002616,35.1669,41.1427,48.3625,52.1943,55.3152,56.1977
0.00262,35.1641,41.1399,48.3598,52.1915,55.3125,56.1949
0.002624,35.1614,41.1371,48.357,52.1888,55.3097,56.1921
0.002628,35.1586,41.1343,48.3542,52.186,55.3069,56.1893
0.002632,35.1558,41.1315,48.3514,52.1832,55.3041,56.1865
0.002636,35.1531,41.1287,48.3486,52.1804,55.3013,56.1837
0.00264,35.1503,41.126,48.3458,52.1776,55.2985,56.1809
0.002644,35.1475,41.1232,48.343,52.1748,55.2957,56.1782
0.002648,35.1448,41.1204,48.3402,52.172,55.2929,56.1754
0.002652,35.142,41.1176,48.3374,52.1692,55.2901,56.1726
0.002656,35.1392,41.1148,48.3347,52.1664,55.2874,56.1698
0.00266,35.1364,41.112,48.3319,52.1637,55.2846,56.167
0.002664,35.1337,41.1092,48.3291,52.1609,55.2818,56.1642
0.002668,35.1309,41.1065,48.3263,52.1581,55.279,56.1614
0.002672,35.1281,41.1037,48.3235,52.1553,55.2762,56.1586
0.002676,35.1254,41.1009,48.3207,52.1525,55.2734,56.1559
0.00268,35.1226,41.0981,48.3179,52.1497,55.2706,56.1531
0.002684,35.1198,41.0953,48.3152,52.1469,55.2679,56.1503
0.002688,35.1171,41.0925,48.3124,52.1442,55.2651,56.1475
0.002692,35.1143,41.0898,48.3096,52.1414,55.2623,56.1447
0.002696,35.1116,41.087,48.3068,52.1386,55.2595,56.1419
0.0027,35.1088,41.0842,48.304,52.1358,55.2567,56.1392
0.002704,35.106,41.0814,48.3012,52.133,55.2539,56.1364
0.002708,35.1033,41.0786,48.2985,52.1303,55.2512,56.1336
0.002712,35.1005,41.0758,48.2957,52.1275,55.2484,56.1308
0.002716,35.0977,41.0731,48.2929,52.1247,55.2456,56.128
0.00272,35.095,41.0703,48.2901,52.1219,55.2428,56.1252
0.002724,35.0922,41.0675,48.2873,52.1191,55.24,56.1225
0.002728,35.0894,41.0647,48.2846,52.1163,55.2373,56.1197
0.002732,35.0867,41.062,48.2818,52.1136,55.2345,56.1169
0.002736,35.0839,41.0592,48.279,52.1108,55.2317,56.1141
0.00274,35.0812,41.0564,48.2762,52.108,55.2289,56.1113
0.002744,35.0784,41.0536,48.2734,52.1052,55.2261,56.1086
0.002748,35.0756,41.0508,48.2707,52.1025,55.2234,56.1058
0.002752,35.0729,41.0481,48.2679,52.0997,55.2206,56.103
0.002756,35.0701,41.0453,48.2651,52.0969,55.2178,56.1002
0.00276,35.0674,41.0425,48.2623,52.0941,55.215,56.0975
0.002764,35.0646,41.0397,48.2595,52.0913,55.2123,56.0947
0.002768,35.0619,41.037,48.2568,52.0886,55.2095,56.0919
0.002772,35.0591,41.0342,48.254,52.0858,55.2067,56.0891
0.002776,35.0563,41.0314,48.2512,52.083,55.2039,56.0864
0.00278,35.0536,41.0286,48.2484,52.0802,55.2012,56.0836
0.002784,35.0508,41.0259,48.2457,52.0775,55.1984,56.0808
0.002788,35.0481,41.0231,48.2429,52.0747,55.1956,56.078
0.002792,35.0453,41.0203,48.2401,52.0719,55.1928,56.0753
0.002796,35.0426,41.0175,48.2374,52.0691,55.1901,56.0725
0.0028,35.0398,41.0148,48.2346,52.0664,55.1873,56.0697
0.002804,35.0371,41.012,48.2318,52.0636,55.1845,56.0669
0.002808,35.0343,41.0092,48.229,52.0608,55.1817,56.0642
0.002812,35.0316,41.0065,48.2263,52.0581,55.179,56.0614
0.002816,35.0288,41.0037,48.2235,52.0553,55.1762,56.0586
0.00282,35.0261,41.0009,48.2207,52.0525,55.1734,56.0559
0.002824,35.0233,40.9981,48.2179,52.0497,55.1707,56.0531
0.002828,35.0205,40.9954,48.2152,52.047,55.1679,56.0503
0.002832,35.0178,40.9926,48.2124,52.0442,55.1651,56.0475
0.002836,35.015,40.9898,48.2096,52.0414,55.1623,56.0448
0.00284,35.0123,40.9871,48.2069,52.0387,55.1596,56.042
0.002844,35.0095,40.9843,48.2041,52.0359,55.1568,56.0392
0.002848,35.0068,40.9815,48.2013,52.0331,55.154,56.0365
0.002852,35.0041,40.9788,48.1986,52.0304,55.1513,56.0337
0.002856,35.0013,40.976,48.1958,52.0276,55.1485,56.0309
0.00286,34.9986,40.9732,48.193,52.0248,55.1457,56.0282
0.002864,34.9958,40.9705,48.1903,52.0221,55.143,56.0254
0.002868,34.9931,40.9677,48.1875,52.0193,55.1402,56.0226
0.002872,34.9903,40.9649,48.1847,52.0165,55.1374,56.0199
0.002876,34.9876,40.9622,48.182,52.0138,55.1347,56.0171
0.00288,34.9848,40.9594,48.1792,52.011,55.1319,56.0143
0.002884,34.9821,40.9566,48.1764,52.0082,55.1291,56.0116
0.002888,34.9793,40.9539,48.1737,52.0055,55.1264,56.0088
0.002892,34.9766,40.9511,48.1709,52.0027,55.1236,56.006
0.002896,34.9738,40.9484,48.1681,51.9999,55.1208,56.0033
0.0029,34.9711,40.9456,48.1654,51.9972,55.1181,56.0005
0.002904,34.9684,40.9428,48.1626,51.9944,55.1153,55.9977
0.002908,34.9656,40.9401,48.1598,51.9916,55.1126,55.995
0.002912,34.9629,40.9373,48.1571,51.9889,55.1098,55.9922
0.002916,34.9601,40.9345,48.1543,51.9861,55.107,55.9895
0.00292,34.9574,40.9318,48.1516,51.9834,55.1043,55.9867
0.002924,34.9546,40.929,48.1488,51.9806,55.1015,55.9839
0.002928,34.9519,40.9263,48.146,51.9778,55.0987,55.9812
0.002932,34.9492,40.9235,48.1433,51.9751,55.096,55.9784
0.002936,34.9464,40.9207,48.1405,51.9723,55.0932,55.9757
0.00294,34.9437,40.918,48.1378,51.9696,55.0905,55.9729
0.002944,34.9409,40.9152,48.135,51.9668,55.0877,55.9701
0.002948,34.9382,40.9125,48.1322,51.964,55.0849,55.9674
0.002952,34.9355,40.9097,48.1295,51.9613,55.0822,55.9646
0.002956,34.9327,40.907,48.1267,51.9585,55.0794,55.9619
0.00296,34.93,40.9042,48.124,51.9558,55.0767,55.9591
0.002964,34.9273,40.9014,48.1212,51.953,55.0739,55.9563
0.002968,34.9245,40.8987,48.1185,51.9502,55.0712,55.9536
0.002972,34.9218,40.8959,48.1157,51.9475,55.0684,55.9508
0.002976,34.919,40.8932,48.1129,51.9447,55.0656,55.9481
0.00298,34.9163,40.8904,48.1102,51.942,55.0629,55.9453
0.002984,34.9136,40.8877,48.1074,51.9392,55.0601,55.9426
0.002988,34.9108,40.8849,48.1047,51.9365,55.0574,55.9398
0.002992,34.9081,40.8822,48.1019,51.9337,55.0546,55.937
0.002996,34.9054,40.8794,48.0992,51.931,55.0519,55.9343
0.003,34.9026,40.8767,48.0964,51.9282,55.0491,55.9315
0.003004,34.8999,40.8739,48.0937,51.9254,55.0464,55.9288
0.003008,34.8972,40.8711,48.0909,51.9227,55.0436,55.926
0.003012,34.8944,40.8684,48.0881,51.9199,55.0409,55.9233
0.003016,34.8917,40.8656,48.0854,51.9172,55.0381,55.9205
0.00302,34.889,40.8629,48.0826,51.9144,55.0353,55.9178
0.003024,34.8862,40.8601,48.0799,51.9117,55.0326,55.915
0.003028,34.8835,40.8574,48.0771,51.9089,55.0298,55.9123
0.003032,34.8808,40.8546,48.0744,51.9062,55.0271,55.9095
0.003036,34.8781,40.8519,48.0716,51.9034,55.0243,55.9068
0.00304,34.8753,40.8491,48.0689,51.9007,55.0216,55.904
0.003044,34.8726,40.8464,48.0661,51.8979,55.0188,55.9013
0.003048,34.8699,40.8436,48.0634,51.8952,55.0161,55.8985
0.003052,34.8671,40.8409,48.0606,51.8924,55.0133,55.8958
0.003056,34.8644,40.8381,48.0579,51.8897,55.0106,55.893
0.00306,34.8617,40.8354,48.0551,51.8869,55.0078,55.8903
0.003064,34.859,40.8327,48.0524,51.8842,55.0051,55.8875
0.003068,34.8562,40.8299,48.0496,51.8814,55.0024,55.8848
0.003072,34.8535,40.8272,48.0469,51.8787,54.9996,55.882
0.003076,34.8508,40.8244,48.0442,51.8759,54.9969,55.8793
0.00308,34.8481,40.8217,48.0414,51.8732,54.9941,55.8765
0.003084,34.8453,40.8189,48.0387,51.8705,54.9914,55.8738
0.003088,34.8426,40.8162,48.0359,51.8677,54.9886,55.871
0.003092,34.8399,40.8134,48.0332,51.865,54.9859,55.8683
0.003096,34.8372,40.8107,48.0304,51.8622,54.9831,55.8656
0.0031,34.8344,40.8079,48.0277,51.8595,54.9804,55.8628
0.003104,34.8317,40.8052,48.0249,51.8567,54.9776,55.8601
0.003108,34.829,40.8025,48.0222,51.854,54.9749,55.8573
0.003112,34.8263,40.7997,48.0194,51.8512,54.9722,55.8546
0.003116,34.8236,40.797,48.0167,51.8485,54.9694,55.8518
0.00312,34.8208,40.7942,48.014,51.8458,54.9667,55.8491
0.003124,34.8181,40.7915,48.0112,51.843,54.9639,55.8464
0.003128,34.8154,40.7888,48.0085,51.8403,54.9612,55.8436
0.003132,34.8127,40.786,48.0057,51.8375,54.9584,55.8409
0.003136,34.8099,40.7833,48.003,51.8348,54.9557,55.8381
0.00314,34.8072,40.7805,48.0003,51.8321,54.953,55.8354
0.003144,34.8045,40.7778,47.9975,51.8293,54.9502,55.8327
0.003148,34.8018,40.7751,47.9948,51.8266,54.9475,55.8299
0.003152,34.7991,40.7723,47.992,51.8238,54.9447,55.8272
0.003156,34.7964,40.7696,47.9893,51.8211,54.942,55.8244
0.00316,34.7936,40.7668,47.9866,51.8184,54.9393,55.8217
0.003164,34.7909,40.7641,47.9838,51.8156,54.9365,55.819
0.003168,34.7882,40.7614,47.9811,51.8129,54.9338,55.8162
0.003172,34.7855,40.7586,47.9783,51.8101,54.9311,55.8135
0.003176,34.7828,40.7559,47.9756,51.8074,54.9283,55.8107
0.00318,34.7801,40.7532,47.9729,51.8047,54.9256,55.808
0.003184,34.7773,40.7504,47.9701,51.8019,54.9228,55.8053
0.003188,34.7746,40.7477,47.9674,51.7992,54.9201,55.8025
0.003192,34.7719,40.745,47.9647,51.7965,54.9174,55.7998
0.003196,34.7692,40.7422,47.9619,51.7937,54.9146,55.7971
0.0032,34.7665,40.7395,47.9592,51.791,54.9119,55.7943
0.003204,34.7638,40.7368,47.9565,51.7883,54.9092,55.7916
