x,numeric,exacte
0.021648,47.1793,47.1739
0.021652,47.1781,47.1727
0.021656,47.1769,47.1715
0.02166,47.1756,47.1703
0.021664,47.1744,47.169
0.021668,47.1732,47.1678
0.021672,47.172,47.1666
0.021676,47.1707,47.1654
0.02168,47.1695,47.1641
0.021684,47.1683,47.1629
0.021688,47.1671,47.1617
0.021692,47.1659,47.1605
0.021696,47.1646,47.1593
0.0217,47.1634,47.158
0.021704,47.1622,47.1568
0.021708,47.161,47.1556
0.021712,47.1598,47.1544
0.021716,47.1585,47.1532
0.02172,47.1573,47.1519
0.021724,47.1561,47.1507
0.021728,47.1549,47.1495
0.021732,47.1537,47.1483
0.021736,47.1524,47.1471
0.02174,47.1512,47.1458
0.021744,47.15,47.1446
0.021748,47.1488,47.1434
0.021752,47.1476,47.1422
0.021756,47.1464,47.141
0.02176,47.1451,47.1398
0.021764,47.1439,47.1385
0.021768,47.1427,47.1373
0.021772,47.1415,47.1361
0.021776,47.1403,47.1349
0.02178,47.1391,47.1337
0.021784,47.1379,47.1325
0.021788,47.1366,47.1312
0.021792,47.1354,47.13
0.021796,47.1342,47.1288
0.0218,47.133,47.1276
0.021804,47.1318,47.1264
0.021808,47.1306,47.1252
0.021812,47.1294,47.124
0.021816,47.1281,47.1228
0.02182,47.1269,47.1215
0.021824,47.1257,47.1203
0.021828,47.1245,47.1191
0.021832,47.1233,47.1179
0.021836,47.1221,47.1167
0.02184,47.1209,47.1155
0.021844,47.1197,47.1143
0.021848,47.1185,47.1131
0.021852,47.1172,47.1119
0.021856,47.116,47.1106
0.02186,47.1148,47.1094
0.021864,47.1136,47.1082
0.021868,47.1124,47.107
0.021872,47.1112,47.1058
0.021876,47.11,47.1046
0.02188,47.1088,47.1034
0.021884,47.1076,47.1022
0.021888,47.1064,47.101
0.021892,47.1052,47.0998
0.021896,47.104,47.0986
0.0219,47.1027,47.0974
0.021904,47.1015,47.0961
0.021908,47.1003,47.0949
0.021912,47.0991,47.0937
0.021916,47.0979,47.0925
0.02192,47.0967,47.0913
0.021924,47.0955,47.0901
0.021928,47.0943,47.0889
0.021932,47.0931,47.0877
0.021936,47.0919,47.0865
0.02194,47.0907,47.0853
0.021944,47.0895,47.0841
0.021948,47.0883,47.0829
0.021952,47.0871,47.0817
0.021956,47.0859,47.0805
0.02196,47.0847,47.0793
0.021964,47.0835,47.0781
0.021968,47.0823,47.0769
0.021972,47.0811,47.0757
0.021976,47.0799,47.0745
0.02198,47.0787,47.0733
0.021984,47.0775,47.0721
0.021988,47.0763,47.0709
0.021992,47.0751,47.0697
0.021996,47.0739,47.0685
0.022,47.0727,47.0673
0.022004,47.0715,47.0661
0.022008,47.0703,47.0649
0.022012,47.0691,47.0637
0.022016,47.0679,47.0625
0.02202,47.0667,47.0613
0.022024,47.0655,47.0601
0.022028,47.0643,47.0589
0.022032,47.0631,47.0577
0.022036,47.0619,47.0565
0.02204,47.0607,47.0553
0.022044,47.0595,47.0541
0.022048,47.0583,47.0529
0.022052,47.0571,47.0517
0.022056,47.0559,47.0505
0.02206,47.0547,47.0493
0.022064,47.0535,47.0481
0.022068,47.0523,47.0469
0.022072,47.0511,47.0457
0.022076,47.0499,47.0445
0.02208,47.0488,47.0434
0.022084,47.0476,47.0422
0.022088,47.0464,47.041
0.022092,47.0452,47.0398
0.022096,47.044,47.0386
0.0221,47.0428,47.0374
0.022104,47.0416,47.0362
0.022108,47.0404,47.035
0.022112,47.0392,47.0338
0.022116,47.038,47.0326
0.02212,47.0368,47.0314
0.022124,47.0356,47.0302
0.022128,47.0345,47.0291
0.022132,47.0333,47.0279
0.022136,47.0321,47.0267
0.02214,47.0309,47.0255
0.022144,47.0297,47.0243
0.022148,47.0285,47.0231
0.022152,47.0273,47.0219
0.022156,47.0261,47.0207
0.02216,47.0249,47.0195
0.022164,47.0238,47.0184
0.022168,47.0226,47.0172
0.022172,47.0214,47.016
0.022176,47.0202,47.0148
0.02218,47.019,47.0136
0.022184,47.0178,47.0124
0.022188,47.0166,47.0112
0.022192,47.0154,47.01
0.022196,47.0143,47.0089
0.0222,47.0131,47.0077
0.022204,47.0119,47.0065
0.022208,47.0107,47.0053
0.022212,47.0095,47.0041
0.022216,47.0083,47.0029
0.02222,47.0072,47.0018
0.022224,47.006,47.0006
0.022228,47.0048,46.9994
0.022232,47.0036,46.9982
0.022236,47.0024,46.997
0.02224,47.0012,46.9958
0.022244,47.0001,46.9947
0.022248,46.9989,46.9935
0.022252,46.9977,46.9923
0.022256,46.9965,46.9911
0.02226,46.9953,46.9899
0.022264,46.9942,46.9888
0.022268,46.993,46.9876
0.022272,46.9918,46.9864
0.022276,46.9906,46.9852
0.02228,46.9894,46.984
0.022284,46.9883,46.9829
0.022288,46.9871,46.9817
0.022292,46.9859,46.9805
0.022296,46.9847,46.9793
0.0223,46.9835,46.9781
0.022304,46.9824,46.977
0.022308,46.9812,46.9758
0.022312,46.98,46.9746
0.022316,46.9788,46.9734
0.02232,46.9777,46.9723
0.022324,46.9765,46.9711
0.022328,46.9753,46.9699
0.022332,46.9741,46.9687
0.022336,46.973,46.9675
0.02234,46.9718,46.9664
0.022344,46.9706,46.9652
0.022348,46.9694,46.964
0.022352,46.9683,46.9628
0.022356,46.9671,46.9617
0.02236,46.9659,46.9605
0.022364,46.9647,46.9593
0.022368,46.9636,46.9582
0.022372,46.9624,46.957
0.022376,46.9612,46.9558
0.02238,46.96,46.9546
0.022384,46.9589,46.9535
0.022388,46.9577,46.9523
0.022392,46.9565,46.9511
0.022396,46.9554,46.9499
0.0224,46.9542,46.9488
0.022404,46.953,46.9476
0.022408,46.9518,46.9464
0.022412,46.9507,46.9453
0.022416,46.9495,46.9441
0.02242,46.9483,46.9429
0.022424,46.9472,46.9418
0.022428,46.946,46.9406
0.022432,46.9448,46.9394
0.022436,46.9437,46.9383
0.02244,46.9425,46.9371
0.022444,46.9413,46.9359
0.022448,46.9402,46.9347
0.022452,46.939,46.9336
0.022456,46.9378,46.9324
0.02246,46.9367,46.9312
0.022464,46.9355,46.9301
0.022468,46.9343,46.9289
0.022472,46.9332,46.9278
0.022476,46.932,46.9266
0.02248,46.9308,46.9254
0.022484,46.9297,46.9243
0.022488,46.9285,46.9231
0.022492,46.9273,46.9219
0.022496,46.9262,46.9208
0.0225,46.925,46.9196
0.022504,46.9238,46.9184
0.022508,46.9227,46.9173
0.022512,46.9215,46.9161
0.022516,46.9204,46.9149
0.02252,46.9192,46.9138
0.022524,46.918,46.9126
0.022528,46.9169,46.9115
0.022532,46.9157,46.9103
0.022536,46.9145,46.9091
0.02254,46.9134,46.908
0.022544,46.9122,46.9068
0.022548,46.9111,46.9057
0.022552,46.9099,46.9045
0.022556,46.9087,46.9033
0.02256,46.9076,46.9022
0.022564,46.9064,46.901
0.022568,46.9053,46.8999
0.022572,46.9041,46.8987
0.022576,46.9029,46.8975
0.02258,46.9018,46.8964
0.022584,46.9006,46.8952
0.022588,46.8995,46.8941
0.022592,46.8983,46.8929
0.022596,46.8972,46.8917
0.0226,46.896,46.8906
0.022604,46.8948,46.8894
0.022608,46.8937,46.8883
0.022612,46.8925,46.8871
0.022616,46.8914,46.886
0.02262,46.8902,46.8848
0.022624,46.8891,46.8837
0.022628,46.8879,46.8825
0.022632,46.8868,46.8813
0.022636,46.8856,46.8802
0.02264,46.8845,46.879
0.022644,46.8833,46.8779
0.022648,46.8821,46.8767
0.022652,46.881,46.8756
0.022656,46.8798,46.8744
0.02266,46.8787,46.8733
0.022664,46.8775,46.8721
0.022668,46.8764,46.871
0.022672,46.8752,46.8698
0.022676,46.8741,46.8687
0.02268,46.8729,46.8675
0.022684,46.8718,46.8664
0.022688,46.8706,46.8652
0.022692,46.8695,46.8641
0.022696,46.8683,46.8629
0.0227,46.8672,46.8618
0.022704,46.866,46.8606
0.022708,46.8649,46.8595
0.022712,46.8637,46.8583
0.022716,46.8626,46.8572
0.02272,46.8614,46.856
0.022724,46.8603,46.8549
0.022728,46.8591,46.8537
0.022732,46.858,46.8526
0.022736,46.8568,46.8514
0.02274,46.8557,46.8503
0.022744,46.8546,46.8491
0.022748,46.8534,46.848
0.022752,46.8523,46.8468
0.022756,46.8511,46.8457
0.02276,46.85,46.8446
0.022764,46.8488,46.8434
0.022768,46.8477,46.8423
0.022772,46.8465,46.8411
0.022776,46.8454,46.84
0.02278,46.8442,46.8388
0.022784,46.8431,46.8377
0.022788,46.842,46.8365
0.022792,46.8408,46.8354
0.022796,46.8397,46.8343
0.0228,46.8385,46.8331
0.022804,46.8374,46.832
0.022808,46.8362,46.8308
0.022812,46.8351,46.8297
0.022816,46.834,46.8285
0.02282,46.8328,46.8274
0.022824,46.8317,46.8263
0.022828,46.8305,46.8251
0.022832,46.8294,46.824
0.022836,46.8283,46.8228
0.02284,46.8271,46.8217
0.022844,46.826,46.8206
0.022848,46.8248,46.8194
0.022852,46.8237,46.8183
0.022856,46.8226,46.8171
0.02286,46.8214,46.816
0.022864,46.8203,46.8149
0.022868,46.8192,46.8137
0.022872,46.818,46.8126
0.022876,46.8169,46.8115
0.02288,46.8157,46.8103
0.022884,46.8146,46.8092
0.022888,46.8135,46.808
0.022892,46.8123,46.8069
0.022896,46.8112,46.8058
0.0229,46.8101,46.8046
0.022904,46.8089,46.8035
0.022908,46.8078,46.8024
0.022912,46.8067,46.8012
0.022916,46.8055,46.8001
0.02292,46.8044,46.799
0.022924,46.8033,46.7978
0.022928,46.8021,46.7967
0.022932,46.801,46.7956
0.022936,46.7999,46.7944
0.02294,46.7987,46.7933
0.022944,46.7976,46.7922
0.022948,46.7965,46.791
0.022952,46.7953,46.7899
0.022956,46.7942,46.7888
0.02296,46.7931,46.7876
0.022964,46.7919,46.7865
0.022968,46.7908,46.7854
0.022972,46.7897,46.7842
0.022976,46.7885,46.7831
0.02298,46.7874,46.782
0.022984,46.7863,46.7809
0.022988,46.7852,46.7797
0.022992,46.784,46.7786
0.022996,46.7829,46.7775
0.023,46.7818,46.7763
0.023004,46.7806,46.7752
0.023008,46.7795,46.7741
0.023012,46.7784,46.773
0.023016,46.7773,46.7718
0.02302,46.7761,46.7707
0.023024,46.775,46.7696
0.023028,46.7739,46.7685
0.023032,46.7728,46.7673
0.023036,46.7716,46.7662
0.02304,46.7705,46.7651
0.023044,46.7694,46.7639
0.023048,46.7682,46.7628
0.023052,46.7671,46.7617
0.023056,46.766,46.7606
0.02306,46.7649,46.7594
0.023064,46.7638,46.7583
0.023068,46.7626,46.7572
0.023072,46.7615,46.7561
0.023076,46.7604,46.755
0.02308,46.7593,46.7538
0.023084,46.7581,46.7527
0.023088,46.757,46.7516
0.023092,46.7559,46.7505
0.023096,46.7548,46.7493
0.0231,46.7536,46.7482
0.023104,46.7525,46.7471
0.023108,46.7514,46.746
0.023112,46.7503,46.7449
0.023116,46.7492,46.7437
0.02312,46.748,46.7426
0.023124,46.7469,46.7415
0.023128,46.7458,46.7404
0.023132,46.7447,46.7393
0.023136,46.7436,46.7381
0.02314,46.7425,46.737
0.023144,46.7413,46.7359
0.023148,46.7402,46.7348
0.023152,46.7391,46.7337
0.023156,46.738,46.7326
0.02316,46.7369,46.7314
0.023164,46.7357,46.7303
0.023168,46.7346,46.7292
0.023172,46.7335,46.7281
0.023176,46.7324,46.727
0.02318,46.7313,46.7259
0.023184,46.7302,46.7247
0.023188,46.7291,46.7236
0.023192,46.7279,46.7225
0.023196,46.7268,46.7214
0.0232,46.7257,46.7203
0.023204,46.7246,46.7192
0.023208,46.7235,46.718
0.023212,46.7224,46.7169
0.023216,46.7213,46.7158
0.02322,46.7201,46.7147
0.023224,46.719,46.7136
0.023228,46.7179,46.7125
0.023232,46.7168,46.7114
0.023236,46.7157,46.7103
0.02324,46.7146,46.7091
0.023244,46.7135,46.708
0.023248,46.7124,46.7069
0.023252,46.7112,46.7058
0.023256,46.7101,46.7047
0.02326,46.709,46.7036
0.023264,46.7079,46.7025
0.023268,46.7068,46.7014
0.023272,46.7057,46.7003
0.023276,46.7046,46.6992
0.02328,46.7035,46.698
0.023284,46.7024,46.6969
0.023288,46.7013,46.6958
0.023292,46.7002,46.6947
0.023296,46.699,46.6936
0.0233,46.6979,46.6925
0.023304,46.6968,46.6914
0.023308,46.6957,46.6903
0.023312,46.6946,46.6892
0.023316,46.6935,46.6881
0.02332,46.6924,46.687
0.023324,46.6913,46.6859
0.023328,46.6902,46.6848
0.023332,46.6891,46.6837
0.023336,46.688,46.6826
0.02334,46.6869,46.6814
0.023344,46.6858,46.6803
0.023348,46.6847,46.6792
0.023352,46.6836,46.6781
0.023356,46.6825,46.677
0.02336,46.6814,46.6759
0.023364,46.6803,46.6748
0.023368,46.6792,46.6737
0.023372,46.6781,46.6726
0.023376,46.677,46.6715
0.02338,46.6759,46.6704
0.023384,46.6748,46.6693
0.023388,46.6737,46.6682
0.023392,46.6726,46.6671
0.023396,46.6715,46.666
0.0234,46.6704,46.6649
0.023404,46.6693,46.6638
0.023408,46.6682,46.6627
0.023412,46.6671,46.6616
0.023416,46.666,46.6605
0.02342,46.6649,46.6594
0.023424,46.6638,46.6583
0.023428,46.6627,46.6572
0.023432,46.6616,46.6561
0.023436,46.6605,46.655
0.02344,46.6594,46.6539
0.023444,46.6583,46.6528
0.023448,46.6572,46.6517
0.023452,46.6561,46.6506
0.023456,46.655,46.6495
0.02346,46.6539,46.6484
0.023464,46.6528,46.6473
0.023468,46.6517,46.6463
0.023472,46.6506,46.6452
0.023476,46.6495,46.6441
0.02348,46.6484,46.643
0.023484,46.6473,46.6419
0.023488,46.6462,46.6408
0.023492,46.6451,46.6397
0.023496,46.644,46.6386
0.0235,46.6429,46.6375
0.023504,46.6418,46.6364
0.023508,46.6408,46.6353
0.023512,46.6397,46.6342
0.023516,46.6386,46.6331
0.02352,46.6375,46.632
0.023524,46.6364,46.6309
0.023528,46.6353,46.6299
0.023532,46.6342,46.6288
0.023536,46.6331,46.6277
0.02354,46.632,46.6266
0.023544,46.6309,46.6255
0.023548,46.6298,46.6244
0.023552,46.6288,46.6233
0.023556,46.6277,46.6222
0.02356,46.6266,46.6211
0.023564,46.6255,46.62
0.023568,46.6244,46.619
0.023572,46.6233,46.6179
0.023576,46.6222,46.6168
0.02358,46.6211,46.6157
0.023584,46.62,46.6146
0.023588,46.619,46.6135
0.023592,46.6179,46.6124
0.023596,46.6168,46.6113
0.0236,46.6157,46.6103
0.023604,46.6146,46.6092
0.023608,46.6135,46.6081
0.023612,46.6124,46.607
0.023616,46.6114,46.6059
0.02362,46.6103,46.6048
0.023624,46.6092,46.6037
0.023628,46.6081,46.6027
0.023632,46.607,46.6016
0.023636,46.6059,46.6005
0.02364,46.6049,46.5994
0.023644,46.6038,46.5983
0.023648,46.6027,46.5972
0.023652,46.6016,46.5962
0.023656,46.6005,46.5951
0.02366,46.5994,46.594
0.023664,46.5984,46.5929
0.023668,46.5973,46.5918
0.023672,46.5962,46.5907
0.023676,46.5951,46.5897
0.02368,46.594,46.5886
0.023684,46.593,46.5875
0.023688,46.5919,46.5864
0.023692,46.5908,46.5853
0.023696,46.5897,46.5843
0.0237,46.5886,46.5832
0.023704,46.5876,46.5821
0.023708,46.5865,46.581
0.023712,46.5854,46.58
0.023716,46.5843,46.5789
0.02372,46.5832,46.5778
0.023724,46.5822,46.5767
0.023728,46.5811,46.5756
0.023732,46.58,46.5746
0.023736,46.5789,46.5735
0.02374,46.5779,46.5724
0.023744,46.5768,46.5713
0.023748,46.5757,46.5703
0.023752,46.5746,46.5692
0.023756,46.5736,46.5681
0.02376,46.5725,46.567
0.023764,46.5714,46.566
0.023768,46.5703,46.5649
0.023772,46.5693,46.5638
0.023776,46.5682,46.5627
0.02378,46.5671,46.5617
0.023784,46.566,46.5606
0.023788,46.565,46.5595
0.023792,46.5639,46.5584
0.023796,46.5628,46.5574
0.0238,46.5617,46.5563
0.023804,46.5607,46.5552
0.023808,46.5596,46.5542
0.023812,46.5585,46.5531
0.023816,46.5575,46.552
0.02382,46.5564,46.5509
0.023824,46.5553,46.5499
0.023828,46.5542,46.5488
0.023832,46.5532,46.5477
0.023836,46.5521,46.5467
0.02384,46.551,46.5456
0.023844,46.55,46.5445
0.023848,46.5489,46.5435
0.023852,46.5478,46.5424
0.023856,46.5468,46.5413
0.02386,46.5457,46.5402
0.023864,46.5446,46.5392
0.023868,46.5436,46.5381
0.023872,46.5425,46.537
0.023876,46.5414,46.536
0.02388,46.5404,46.5349
0.023884,46.5393,46.5338
0.023888,46.5382,46.5328
0.023892,46.5372,46.5317
0.023896,46.5361,46.5306
0.0239,46.535,46.5296
0.023904,46.534,46.5285
0.023908,46.5329,46.5274
0.023912,46.5318,46.5264
0.023916,46.5308,46.5253
0.02392,46.5297,46.5243
0.023924,46.5286,46.5232
0.023928,46.5276,46.5221
0.023932,46.5265,46.5211
0.023936,46.5255,46.52
0.02394,46.5244,46.5189
0.023944,46.5233,46.5179
0.023948,46.5223,46.5168
0.023952,46.5212,46.5158
0.023956,46.5202,46.5147
0.02396,46.5191,46.5136
0.023964,46.518,46.5126
0.023968,46.517,46.5115
0.023972,46.5159,46.5105
0.023976,46.5148,46.5094
0.02398,46.5138,46.5083
0.023984,46.5127,46.5073
0.023988,46.5117,46.5062
0.023992,46.5106,46.5052
0.023996,46.5096,46.5041
0.024,46.5085,46.503
0.024004,46.5074,46.502
0.024008,46.5064,46.5009
0.024012,46.5053,46.4999
0.024016,46.5043,46.4988
0.02402,46.5032,46.4977
0.024024,46.5022,46.4967
0.024028,46.5011,46.4956
0.024032,46.5,46.4946
0.024036,46.499,46.4935
0.02404,46.4979,46.4925
0.024044,46.4969,46.4914
0.024048,46.4958,46.4904
0.024052,46.4948,46.4893
0.024056,46.4937,46.4883
0.02406,46.4927,46.4872
0.024064,46.4916,46.4861
0.024068,46.4905,46.4851
0.024072,46.4895,46.484
0.024076,46.4884,46.483
0.02408,46.4874,46.4819
0.024084,46.4863,46.4809
0.024088,46.4853,46.4798
0.024092,46.4842,46.4788
0.024096,46.4832,46.4777
0.0241,46.4821,46.4767
0.024104,46.4811,46.4756
0.024108,46.48,46.4746
0.024112,46.479,46.4735
0.024116,46.4779,46.4725
0.02412,46.4769,46.4714
0.024124,46.4758,46.4704
0.024128,46.4748,46.4693
0.024132,46.4737,46.4683
0.024136,46.4727,46.4672
0.02414,46.4716,46.4662
0.024144,46.4706,46.4651
0.024148,46.4695,46.4641
0.024152,46.4685,46.463
0.024156,46.4674,46.462
0.02416,46.4664,46.4609
0.024164,46.4653,46.4599
0.024168,46.4643,46.4588
0.024172,46.4633,46.4578
0.024176,46.4622,46.4567
0.02418,46.4612,46.4557
0.024184,46.4601,46.4547
0.024188,46.4591,46.4536
0.024192,46.458,46.4526
0.024196,46.457,46.4515
0.0242,46.4559,46.4505
0.024204,46.4549,46.4494
0.024208,46.4539,46.4484
0.024212,46.4528,46.4473
0.024216,46.4518,46.4463
0.02422,46.4507,46.4453
0.024224,46.4497,46.4442
0.024228,46.4486,46.4432
0.024232,46.4476,46.4421
0.024236,46.4466,46.4411
0.02424,46.4455,46.44
0.024244,46.4445,46.439
0.024248,46.4434,46.438
0.024252,46.4424,46.4369
0.024256,46.4414,46.4359
0.02426,46.4403,46.4348
0.024264,46.4393,46.4338
0.024268,46.4382,46.4328
0.024272,46.4372,46.4317
0.024276,46.4362,46.4307
0.02428,46.4351,46.4296
0.024284,46.4341,46.4286
0.024288,46.433,46.4276
0.024292,46.432,46.4265
0.024296,46.431,46.4255
0.0243,46.4299,46.4245
0.024304,46.4289,46.4234
0.024308,46.4279,46.4224
0.024312,46.4268,46.4213
0.024316,46.4258,46.4203
0.02432,46.4247,46.4193
0.024324,46.4237,46.4182
0.024328,46.4227,46.4172
0.024332,46.4216,46.4162
0.024336,46.4206,46.4151
0.02434,46.4196,46.4141
0.024344,46.4185,46.4131
0.024348,46.4175,46.412
0.024352,46.4165,46.411
0.024356,46.4154,46.41
0.02436,46.4144,46.4089
0.024364,46.4134,46.4079
0.024368,46.4123,46.4069
0.024372,46.4113,46.4058
0.024376,46.4103,46.4048
0.02438,46.4092,46.4038
0.024384,46.4082,46.4027
0.024388,46.4072,46.4017
0.024392,46.4061,46.4007
0.024396,46.4051,46.3996
0.0244,46.4041,46.3986
0.024404,46.4031,46.3976
0.024408,46.402,46.3966
0.024412,46.401,46.3955
0.024416,46.4,46.3945
0.02442,46.3989,46.3935
0.024424,46.3979,46.3924
0.024428,46.3969,46.3914
0.024432,46.3959,46.3904
0.024436,46.3948,46.3894
0.02444,46.3938,46.3883
0.024444,46.3928,46.3873
0.024448,46.3917,46.3863
0.024452,46.3907,46.3852
0.024456,46.3897,46.3842
0.02446,46.3887,46.3832
0.024464,46.3876,46.3822
0.024468,46.3866,46.3811
0.024472,46.3856,46.3801
0.024476,46.3846,46.3791
0.02448,46.3835,46.3781
0.024484,46.3825,46.377
0.024488,46.3815,46.376
0.024492,46.3805,46.375
0.024496,46.3794,46.374
0.0245,46.3784,46.3729
0.024504,46.3774,46.3719
0.024508,46.3764,46.3709
0.024512,46.3753,46.3699
0.024516,46.3743,46.3688
0.02452,46.3733,46.3678
0.024524,46.3723,46.3668
0.024528,46.3713,46.3658
0.024532,46.3702,46.3648
0.024536,46.3692,46.3637
0.02454,46.3682,46.3627
0.024544,46.3672,46.3617
0.024548,46.3662,46.3607
0.024552,46.3651,46.3597
0.024556,46.3641,46.3586
0.02456,46.3631,46.3576
0.024564,46.3621,46.3566
0.024568,46.3611,46.3556
0.024572,46.36,46.3546
0.024576,46.359,46.3535
0.02458,46.358,46.3525
0.024584,46.357,46.3515
0.024588,46.356,46.3505
0.024592,46.355,46.3495
0.024596,46.3539,46.3485
0.0246,46.3529,46.3474
0.024604,46.3519,46.3464
0.024608,46.3509,46.3454
0.024612,46.3499,46.3444
0.024616,46.3489,46.3434
0.02462,46.3478,46.3424
0.024624,46.3468,46.3413
0.024628,46.3458,46.3403
0.024632,46.3448,46.3393
0.024636,46.3438,46.3383
0.02464,46.3428,46.3373
0.024644,46.3418,46.3363
0.024648,46.3407,46.3353
0.024652,46.3397,46.3343
0.024656,46.3387,46.3332
0.02466,46.3377,46.3322
0.024664,46.3367,46.3312
0.024668,46.3357,46.3302
0.024672,46.3347,46.3292
0.024676,46.3337,46.3282
0.02468,46.3327,46.3272
0.024684,46.3316,46.3262
0.024688,46.3306,46.3251
0.024692,46.3296,46.3241
0.024696,46.3286,46.3231
0.0247,46.3276,46.3221
0.024704,46.3266,46.3211
0.024708,46.3256,46.3201
0.024712,46.3246,46.3191
0.024716,46.3236,46.3181
0.02472,46.3226,46.3171
0.024724,46.3216,46.3161
0.024728,46.3205,46.3151
0.024732,46.3195,46.3141
0.024736,46.3185,46.313
0.02474,46.3175,46.312
0.024744,46.3165,46.311
0.024748,46.3155,46.31
0.024752,46.3145,46.309
0.024756,46.3135,46.308
0.02476,46.3125,46.307
0.024764,46.3115,46.306
0.024768,46.3105,46.305
0.024772,46.3095,46.304
0.024776,46.3085,46.303
0.02478,46.3075,46.302
0.024784,46.3065,46.301
0.024788,46.3055,46.3
0.024792,46.3045,46.299
0.024796,46.3035,46.298
0.0248,46.3025,46.297
0.024804,46.3015,46.296
0.024808,46.3004,46.295
0.024812,46.2994,46.294
0.024816,46.2984,46.293
0.02482,46.2974,46.292
0.024824,46.2964,46.291
0.024828,46.2954,46.29
0.024832,46.2944,46.289
0.024836,46.2934,46.288
0.02484,46.2924,46.287
0.024844,46.2914,46.286
0.024848,46.2904,46.285
0.024852,46.2894,46.284
0.024856,46.2884,46.283
0.02486,46.2874,46.282
0.024864,46.2865,46.281
0.024868,46.2855,46.28
0.024872,46.2845,46.279
0.024876,46.2835,46.278
0.02488,46.2825,46.277
0.024884,46.2815,46.276
0.024888,46.2805,46.275
0.024892,46.2795,46.274
0.024896,46.2785,46.273
0.0249,46.2775,46.272
0.024904,46.2765,46.271
0.024908,46.2755,46.27
0.024912,46.2745,46.269
0.024916,46.2735,46.268
0.02492,46.2725,46.267
0.024924,46.2715,46.266
0.024928,46.2705,46.265
0.024932,46.2695,46.264
0.024936,46.2685,46.263
0.02494,46.2675,46.262
0.024944,46.2665,46.2611
0.024948,46.2656,46.2601
0.024952,46.2646,46.2591
0.024956,46.2636,46.2581
0.02496,46.2626,46.2571
0.024964,46.2616,46.2561
0.024968,46.2606,46.2551
0.024972,46.2596,46.2541
0.024976,46.2586,46.2531
0.02498,46.2576,46.2521
0.024984,46.2566,46.2511
0.024988,46.2556,46.2502
0.024992,46.2547,46.2492
0.024996,46.2537,46.2482
0.025,46.2527,46.2472
0.025004,46.2517,46.2462
0.025008,46.2507,46.2452
0.025012,46.2497,46.2442
0.025016,46.2487,46.2432
0.02502,46.2477,46.2422
0.025024,46.2468,46.2413
0.025028,46.2458,46.2403
0.025032,46.2448,46.2393
0.025036,46.2438,46.2383
0.02504,46.2428,46.2373
0.025044,46.2418,46.2363
0.025048,46.2408,46.2353
0.025052,46.2399,46.2344
0.025056,46.2389,46.2334
0.02506,46.2379,46.2324
0.025064,46.2369,46.2314
0.025068,46.2359,46.2304
0.025072,46.2349,46.2294
0.025076,46.2339,46.2285
0.02508,46.233,46.2275
0.025084,46.232,46.2265
0.025088,46.231,46.2255
0.025092,46.23,46.2245
0.025096,46.229,46.2235
0.0251,46.2281,46.2226
0.025104,46.2271,46.2216
0.025108,46.2261,46.2206
0.025112,46.2251,46.2196
0.025116,46.2241,46.2186
0.02512,46.2231,46.2176
0.025124,46.2222,46.2167
0.025128,46.2212,46.2157
0.025132,46.2202,46.2147
0.025136,46.2192,46.2137
0.02514,46.2182,46.2127
0.025144,46.2173,46.2118
0.025148,46.2163,46.2108
0.025152,46.2153,46.2098
0.025156,46.2143,46.2088
0.02516,46.2134,46.2079
0.025164,46.2124,46.2069
0.025168,46.2114,46.2059
0.025172,46.2104,46.2049
0.025176,46.2094,46.2039
0.02518,46.2085,46.203
0.025184,46.2075,46.202
0.025188,46.2065,46.201
0.025192,46.2055,46.2
0.025196,46.2046,46.1991
0.0252,46.2036,46.1981
0.025204,46.2026,46.1971
0.025208,46.2016,46.1961
0.025212,46.2007,46.1952
0.025216,46.1997,46.1942
0.02522,46.1987,46.1932
0.025224,46.1978,46.1923
0.025228,46.1968,46.1913
0.025232,46.1958,46.1903
0.025236,46.1948,46.1893
0.02524,46.1939,46.1884
0.025244,46.1929,46.1874
0.025248,46.1919,46.1864
0.025252,46.1909,46.1854
0.025256,46.19,46.1845
0.02526,46.189,46.1835
0.025264,46.188,46.1825
0.025268,46.1871,46.1816
0.025272,46.1861,46.1806
0.025276,46.1851,46.1796
0.02528,46.1842,46.1787
0.025284,46.1832,46.1777
0.025288,46.1822,46.1767
0.025292,46.1812,46.1757
0.025296,46.1803,46.1748
0.0253,46.1793,46.1738
0.025304,46.1783,46.1728
0.025308,46.1774,46.1719
0.025312,46.1764,46.1709
0.025316,46.1754,46.1699
0.02532,46.1745,46.169
0.025324,46.1735,46.168
0.025328,46.1725,46.167
0.025332,46.1716,46.1661
0.025336,46.1706,46.1651
0.02534,46.1696,46.1641
0.025344,46.1687,46.1632
0.025348,46.1677,46.1622
0.025352,46.1668,46.1612
0.025356,46.1658,46.1603
0.02536,46.1648,46.1593
0.025364,46.1639,46.1584
0.025368,46.1629,46.1574
0.025372,46.1619,46.1564
0.025376,46.161,46.1555
0.02538,46.16,46.1545
0.025384,46.159,46.1535
0.025388,46.1581,46.1526
0.025392,46.1571,46.1516
0.025396,46.1562,46.1507
0.0254,46.1552,46.1497
0.025404,46.1542,46.1487
0.025408,46.1533,46.1478
0.025412,46.1523,46.1468
0.025416,46.1514,46.1459
0.02542,46.1504,46.1449
0.025424,46.1494,46.1439
0.025428,46.1485,46.143
0.025432,46.1475,46.142
